  Labeled   attachment score: 33 / 179886 * 100 = 0.02 %
  Unlabeled attachment score: 50616 / 179886 * 100 = 28.14 %
  Label accuracy score:       65 / 179886 * 100 = 0.04 %

  ================================================================================

  Evaluation of the results in SPMRL/all-baseline-nowords.conllu
  vs. gold standard Original/all-SPMRL.conllu:

  Legend: '.S' - the beginning of a sentence, '.E' - the end of a sentence

  Number of non-scoring tokens: 26248

  The overall accuracy and its distribution over CPOSTAGs

  -----------+-------+-------+------+-------+------+-------+-------
  Accuracy   | words | right |   %  | right |   %  | both  |   %
             |       | head  |      |  dep  |      | right |
  -----------+-------+-------+------+-------+------+-------+-------
  total      | 179886 | 50616 |  28% |    65 |   0% |    33 |   0%
  -----------+-------+-------+------+-------+------+-------+-------
  NOUN       | 52703 |  9592 |  18% |    33 |   0% |    18 |   0%
  VERB       | 24121 |  6141 |  25% |     0 |   0% |     0 |   0%
  ADP        | 23761 |  3015 |  13% |     5 |   0% |     2 |   0%
  DET        | 23624 | 15172 |  64% |     0 |   0% |     0 |   0%
  ADJ        | 17035 |  4632 |  27% |     1 |   0% |     0 |   0%
  PRON       | 11437 |  5213 |  46% |    15 |   0% |    13 |   0%
  ADV        | 10992 |  3365 |  31% |     0 |   0% |     0 |   0%
  CONJ       |  8165 |  1784 |  22% |    11 |   0% |     0 |   0%
  .          |  3056 |   355 |  12% |     0 |   0% |     0 |   0%
  NUM        |  2475 |   764 |  31% |     0 |   0% |     0 |   0%
  PRT        |  1763 |   477 |  27% |     0 |   0% |     0 |   0%
  X          |   754 |   106 |  14% |     0 |   0% |     0 |   0%
  -----------+-------+-------+------+-------+------+-------+-------


  The overall error rate and its distribution over CPOSTAGs

  -----------+-------+-------+------+-------+------+-------+-------
  Error      | words | head  |   %  |  dep  |   %  | both  |   %
  Rate       |       | err   |      |  err  |      | wrong |
  -----------+-------+-------+------+-------+------+-------+-------
  total      | 179886 | 129270 |  72% | 179821 | 100% | 129238 |  72%
  -----------+-------+-------+------+-------+------+-------+-------
  NOUN       | 52703 | 43111 |  82% | 52670 | 100% | 43096 |  82%
  VERB       | 24121 | 17980 |  75% | 24121 | 100% | 17980 |  75%
  ADP        | 23761 | 20746 |  87% | 23756 | 100% | 20743 |  87%
  DET        | 23624 |  8452 |  36% | 23624 | 100% |  8452 |  36%
  ADJ        | 17035 | 12403 |  73% | 17034 | 100% | 12402 |  73%
  PRON       | 11437 |  6224 |  54% | 11422 | 100% |  6222 |  54%
  ADV        | 10992 |  7627 |  69% | 10992 | 100% |  7627 |  69%
  CONJ       |  8165 |  6381 |  78% |  8154 | 100% |  6370 |  78%
  .          |  3056 |  2701 |  88% |  3056 | 100% |  2701 |  88%
  NUM        |  2475 |  1711 |  69% |  2475 | 100% |  1711 |  69%
  PRT        |  1763 |  1286 |  73% |  1763 | 100% |  1286 |  73%
  X          |   754 |   648 |  86% |   754 | 100% |   648 |  86%
  -----------+-------+-------+------+-------+------+-------+-------


  Precision and recall of DEPREL

  ----------------+------+---------+--------+------------+---------------
  deprel          | gold | correct | system | recall (%) | precision (%) 
    7  -- *--* CJ -- / *--* 
    7  *OA* APP / *OA* 
    7  det *obj.p* coord dep / dummy *obj.p* 
    7  *pred* subj / *pred* 
    7  *det* coord / *det* 
    7  PD *--* SB / *--* 
    7  NK *CJ* AG / *CJ* 
    7  NK NK *OA* PG / *OA* 
    7  MO *--* SB MO / dummy *--* dummy dummy 
    7  det mod *ats* / dummy dummy *ats* 
    7  MO SB *RC* / dummy dummy *RC* 
    7  *mod* dep_cpd dep_cpd obj.p coord / *mod* 
    7  suj *obj.cpl* obj / dummy *obj.cpl* dummy 
    7  *obj* mod obj mod / *obj* 
    7  mod mod *mod* / dummy dummy *mod* 
    7  DT *CJ* / *CJ* 
    7  NK NK *AG* PG / *AG* 
    7  NK *NK* CD / dummy *NK* dummy 
    7  SUBJ OBL *ROOT* / dummy dummy *ROOT* 
    7  suj *obj.cpl* p_obj / dummy *obj.cpl* 
    7  DT *AA* / dummy *AA* 
    7  CP SB OA MO *MO* / dummy dummy dummy dummy *MO* 
    7  det *obj.cpl* dep / dummy *obj.cpl* 
    7  NK *APP* NK / *APP* 
    7  mod suj *root* obj coord / dummy *root* 
    7  NG MO *MO* / *MO* 
    7  DET ATT *ATT* / dummy *ATT* 
    7  NK *--* -- / *--* 
    7  MO *--* SB PD / *--* 
    7  DA *PD* / *PD* 
    7  mod suj *root* mod / dummy *root* 
    7  DT AT *OO* ET / dummy dummy *OO* 
    7  SB *CJ* PD / dummy *CJ* dummy 
    7  CP OC PM *MO* / *MO* 
    7  NK *OA* OP / *OA* 
    7  ATT *FROM* / *FROM* 
    7  NMC NMC NMC *NK* / *NK* 
    7  *NK* NK MNR / *NK* 
    7  *obj* mod mod / *obj* 
    7  det *obj.p* mod coord / *obj.p* 
    7  SUBJ *ATT* OBL / dummy *ATT* dummy 
    7  adjunct *conjunct* comp / dummy *conjunct* 
    7  MO *NK* CD / *NK* 
    7  SS *ROOT* +A VG / *ROOT* 
    7  *MO* SB OC / *MO* 
    7  SB *--* SVP / *--* dummy 
    7  NK *SB* PG / *SB* 
    7  det *obj.p* mod dep mod / *obj.p* 
    7  subj *pred* comp / *pred* 
    7  mod det dep / dummy 
    7  det *obj* mod coord / *obj* 
    7  NK *PAR* / dummy *PAR* 
    7  mod *mod* dep / dummy *mod* 
    7  MO *CJ* SB / dummy *CJ* dummy 
    7  det *ats* dep / *ats* 
    7  SB OP *RC* / dummy dummy *RC* 
    7  CP SB OC *MO* / dummy dummy *MO* 
    7  CP SB OA *OC* / dummy dummy dummy *OC* 
    7  *APP* CJ / *APP* 
    7  *+F* RA / *+F* 
    7  CJ *ET* CJ / *ET* 
    7  *+F* OO / *+F* 
    7  *--* EP OC / *--* 
    7  DET ATT ATT *OBL* / dummy dummy dummy *OBL* 
    7  MO MO *OC* MO / *OC* 
    7  SB *--* OC CJ / *--* 
    7  *--* MO / *--* 
    7  suj aux.pass *obj.cpl* mod / *obj.cpl* 
    7  NK NK *PD* MNR / dummy dummy *PD* 
    7  mod suj *mod.rel* obj / dummy dummy *mod.rel* 
    7  MO MO OP *OC* / dummy dummy *OC* 
    7  DT AT *SP* / *SP* 
    7  *dep.coord* de_obj / *dep.coord* 
    7  *coord* mod / *coord* 
    7  mod mod *mod* / dummy *mod* 
    7  mod dep det *obj.p* / dummy *obj.p* 
    7  det *mod* mod.rel / dummy *mod* 
    7  MO MO *NG* / *NG* 
    6  mod det *obj* dep / dummy *obj* 
    6  *suj* obj / *suj* 
    6  mod *ato* / *ato* 
    6  *pred* obj comp / *pred* 
    6  *--* SB OC CJ / *--* dummy 
    6  NK -- *AG* / *AG* 
    6  NK NK *AG* / dummy *AG* 
    6  det *obj.p* mod dep ponct mod ponct / *obj.p* 
    6  suj aff *obj.cpl* / dummy dummy *obj.cpl* 
    6  det *ats* mod dep / *ats* 
    6  *CJ* PG / *CJ* 
    6  suj *root* obj a_obj / dummy *root* 
    6  SB *CJ* OA / dummy *CJ* dummy 
    6  OP *NK* / *NK* 
    6  *root* coord / *root* 
    6  AG *OA* / dummy *OA* 
    6  CM NK *CC* AG / dummy *CC* 
    6  DET NE *OBL* / dummy dummy *OBL* 
    6  SS *UA* OO / dummy *UA* dummy 
    6  suj *mod.rel* ats / dummy *mod.rel* 
    6  NK -- NK *OA* / *OA* 
    6  *RE* SB OC / *RE* 
    6  *VG* OO AA / *VG* dummy 
    6  SB *OC* MO / dummy *OC* 
    6  CP SB OA *RE* / dummy dummy dummy *RE* 
    6  -- *NK* AG / *NK* 
    6  CP SB MO *OC* / dummy dummy dummy *OC* 
    6  NK *NK* OC / *NK* 
    6  DET ATT *SUBJ* / dummy *SUBJ* 
    6  OBL *ROOT* SUBJ / dummy *ROOT* dummy 
    6  SS *ET* OO / dummy *ET* 
    6  de_obj suj *mod.rel* ats / dummy dummy *mod.rel* 
    6  suj *obj.cpl* a_obj / dummy *obj.cpl* 
    6  suj mod *obj.cpl* obj / dummy dummy *obj.cpl* 
    6  *p_obj* dep_cpd dep_cpd obj.p / *p_obj* 
    6  MO *SB* AG / *SB* 
    6  MO *--* SB OC / *--* dummy 
    6  *--* SB MO OC / *--* dummy 
    6  suj *root* obj coord / dummy *root* 
    6  NK NK *NK* CD / *NK* 
    6  *adjunct* app / *adjunct* 
    6  CJ *CJ* CJ / *CJ* 
    6  MO *--* SB PD CJ / dummy *--* 
    6  subj *pred* refl comp / *pred* 
    6  NK NK *AG* RC / dummy dummy *AG* 
    6  OA *OC* CD / dummy *OC* 
    6  det *obj.p* dep_cpd dep_cpd / *obj.p* 
    6  *obj* p_obj / *obj* 
    6  PG *SB* / *SB* 
    6  SB OC *RC* CD / dummy dummy *RC* dummy 
    6  subj *conjunct* comp / dummy *conjunct* 
    6  suj *root* obj coord / *root* 
    6  pd *pred* subj / dummy *pred* 
    6  *RA* RA / *RA* 
    6  DET DET *SUBJ* / dummy *SUBJ* 
    6  *conjunct* pd / *conjunct* 
    6  MO MO *OC* MO / dummy dummy *OC* 
    6  TA *ROOT* SS SP / *ROOT* dummy 
    6  ATT *COORD* CONJ / *COORD* 
    6  mod det *mod* dep / dummy *mod* 
    6  *--* MO / *--* dummy 
    6  MO NK *CJ* / dummy dummy *CJ* 
    6  DA MO OA *OC* / *OC* 
    6  CP OA *MO* / dummy dummy *MO* 
    6  *obj* a_obj / *obj* 
    6  SB *CJ* MO / dummy *CJ* 
    6  MO MO MO *OC* / dummy *OC* 
    6  a_obj *obj.p* obj / dummy *obj.p* 
    6  SS *UA* OO / *UA* 
    6  *conjunct* refl comp / *conjunct* 
    6  NK NK NK *OA* AG / *OA* 
    6  NK NK *AG* RC / *AG* 
    6  ATT *OBJ* CONJ / dummy *OBJ* 
    6  AA *OO* / *OO* 
    6  MO *--* SB MO CD / dummy *--* 
    6  MO OA MO *OC* / *OC* 
    6  MO OP *OC* / dummy *OC* 
    6  NK *AG* APP / dummy *AG* 
    6  *TLOCY* CONJ / *TLOCY* 
    6  suj *root* mod de_obj / dummy *root* 
    6  SB *--* MO MO OA / dummy *--* dummy 
    6  CP SB OC *OC* / dummy *OC* 
    6  *PD* RC / *PD* 
    6  CM *CC* CD / *CC* 
    6  SB OC *MO* / dummy dummy *MO* 
    6  suj *dep.coord* obj mod / dummy *dep.coord* 
    6  NK *AG* CJ / dummy *AG* 
    6  MO NK *OA* AG / dummy *OA* 
    6  *dep.coord* dep_cpd obj.p / *dep.coord* 
    6  SB *--* PD CD / dummy *--* 
    6  MO NK *OA* MNR / dummy *OA* 
    6  *OA* CD / *OA* 
    6  OA *OC* MO / *OC* 
    6  *dep.coord* mod mod / *dep.coord* 
    6  NK *OA* APP / dummy *OA* 
    6  *OBL* COORD / *OBL* 
    6  det *obj* mod dep dep / *obj* 
    6  aff *obj.p* mod / dummy *obj.p* 
    6  suj *obj.cpl* mod mod / dummy *obj.cpl* 
    6  *AA* HD PA / *AA* 
    6  SS *ET* SP TA / dummy *ET* 
    6  *PA* HD / *PA* 
    6  MO *--* SB / *--* 
    6  *OA* CC / *OA* 
    6  det mod *obj.p* dep_cpd / *obj.p* 
    6  *CJ* MO OC / *CJ* 
    6  *CJ* OA MO / *CJ* dummy 
    6  DET NE *ATT* CONJ / *ATT* 
    6  DET ATT ATT ATT *ATT* / *ATT* 
    6  NK *SB* CD / dummy *SB* dummy 
    6  obj *mod.rel* suj / dummy *mod.rel* 
    6  suj *root* ats mod / *root* 
    6  *VG* IO OO / *VG* 
    6  mod suj *mod.rel* mod / dummy dummy *mod.rel* 
    6  *OP* NK CD / *OP* 
    6  mod det *obj.p* dep / dummy *obj.p* 
    6  MO MO MO MO *OC* / dummy dummy dummy *OC* 
    6  DT AT *DT* / *DT* 
    6  NK *NK* AG MNR / *NK* 
    6  SB *--* NG OC / dummy *--* 
    6  MO MO *MO* NK / *MO* 
    6  SP *ROOT* SS / dummy *ROOT* 
    6  SS *ROOT* OO / *ROOT* dummy 
    6  CJ *ROOT* CJ / *ROOT* 
    6  *dep.coord* a_obj / *dep.coord* 
    6  *pred* obj adjunct / *pred* 
    6  CJ *CJ* / *CJ* 
    6  SS *UA* SP / dummy *UA* 
    6  *obj.p* obj de_obj / *obj.p* 
    6  MO *--* NK / *--* 
    6  det *dep.coord* dep / *dep.coord* 
    6  *OP* NK CJ / *OP* 
    6  suj mod *root* mod obj / dummy *root* 
    6  DET ATT ATT *COORD* / *COORD* 
    6  DT *CJ* ET / dummy *CJ* 
    6  obj suj *mod.rel* obj / *mod.rel* 
    6  det *mod* dep mod.rel / dummy *mod* 
    6  NK NK *APP* / *APP* 
    6  SS *ET* OO / dummy *ET* dummy 
    6  SS *ET* / dummy *ET* 
    6  mod *mod* a_obj / *mod* 
    6  OBL *INF* / dummy *INF* 
    6  suj *mod.rel* / dummy *mod.rel* 
    6  mod suj aux.tps *root* obj / *root* dummy 
    6  SB *--* CD / dummy *--* 
    6  NK *APP* MNR / dummy *APP* 
    6  *SS* ET ET / *SS* 
    6  obj *obj.p* mod mod / dummy *obj.p* 
    6  *mod* dep_cpd coord / *mod* 
    6  det *ats* mod / dummy *ats* 
    6  NK *NK* PG / *NK* 
    6  PUNCT *APPEND* COORD PUNCT / *APPEND* 
    6  *OA* OC / *OA* 
    6  MO *SB* / dummy *SB* 
    6  OA MO *OC* MO / dummy dummy *OC* 
    6  *OC* OA / *OC* 
    6  ATT *ROOT-VAN-MODE* / *ROOT-VAN-MODE* 
    6  det mod *suj* dep_cpd / *suj* 
    6  SB OA MO MO *RC* / dummy dummy dummy dummy *RC* 
    6  *obj.p* obj p_obj / *obj.p* 
    6  NK *SB* MNR CD / dummy *SB* 
    6  det mod / 
    6  subj *pred* / dummy *pred* 
    6  det *root* / dummy *root* 
    6  adjunct *pred* subj / *pred* 
    6  *VG* OO OA / *VG* 
    6  NK *AMS* / dummy *AMS* 
    6  *UA* ET / *UA* 
    6  mod suj *root* mod ats / dummy *root* 
    6  *OBJ* COORD / *OBJ* 
    6  subj *pred* pd / *pred* 
    6  MO *--* SB MO OA / dummy *--* dummy 
    6  NE *COORD* / dummy *COORD* 
    6  AT *OO* ET / *OO* 
    6  det mod *suj* mod mod / *suj* 
    6  MO *NK* CD / *NK* dummy 
    6  obj suj *mod.rel* obj / dummy dummy *mod.rel* 
    5  CP SB MO MO *MO* / dummy dummy dummy dummy *MO* 
    5  ATT *ATT-VAN-PRED* / dummy *ATT-VAN-PRED* 
    5  MO *DA* / *DA* 
    5  *pred* aglt obj / *pred* 
    5  obj suj aux.tps *mod.rel* mod / *mod.rel* 
    5  *ROOT* INF / *ROOT* 
    5  NK PNC *SB* / *SB* 
    5  CM NK *MO* / *MO* 
    5  OC *--* EP / *--* dummy 
    5  ATT *COORD* CONJ / dummy *COORD* 
    5  *root* dep_cpd dep_cpd obj.cpl / *root* 
    5  *dep* det / *dep* 
    5  NK NK *APP* MNR / *APP* 
    5  det *obj.p* mod mod dep / *obj.p* 
    5  MO *PAR* NK / *PAR* 
    5  MO *PAR* / dummy *PAR* 
    5  OA *--* SB / dummy *--* 
    5  MO *--* SB MO CJ / dummy *--* 
    5  OBJ *COORD* / dummy *COORD* 
    5  MO *--* MO SB / dummy *--* dummy 
    5  mod det *suj* dep / dummy *suj* 
    5  NK NK PNC *NK* / *NK* 
    5  adjunct *pd* adjunct / *pd* 
    5  SB *--* MO OC MO / dummy *--* 
    5  NK NK NK *SB* / dummy dummy dummy *SB* 
    5  MO *--* SB MO MO / dummy *--* dummy 
    5  SS *MS* SP / *MS* 
    5  MODE *TLOCY* / *TLOCY* 
    5  *mod* dep_cpd dep_cpd obj.p mod / *mod* 
    5  adjunct adjunct *obj* / dummy dummy *obj* 
    5  NK *OA* MO / *OA* 
    5  MODE MODE *ATT* / *ATT* 
    5  DET ATT NE *ATT* / *ATT* 
    5  CM NK NK *CC* / *CC* 
    5  *VG* OO OA / *VG* dummy 
    5  MO *--* SB MO OP / dummy *--* 
    5  DT DT *PA* / *PA* 
    5  det *dep.coord* dep_cpd dep_cpd / dummy *dep.coord* 
    5  SS *UA* OO / *UA* dummy 
    5  *adjunct* adjunct adjunct / *adjunct* 
    5  DT *TA* / *TA* 
    5  *ato* obj.p / *ato* 
    5  det mod *obj.p* mod dep / *obj.p* 
    5  mod *dep.coord* obj.p / *dep.coord* 
    5  suj *obj.cpl* mod ats / dummy *obj.cpl* 
    5  NK *NK* AG APP / dummy *NK* 
    5  *mod* suj mod / *mod* 
    5  SB *--* MO MO MO / *--* 
    5  DT AT *OO* ET / *OO* 
    5  SB *CJ* / dummy *CJ* 
    5  ATT *OBL* CONJ / dummy *OBL* 
    5  *OA* PG / *OA* 
    5  *suj* dep_cpd mod / *suj* 
    5  NK NK *SB* CD / *SB* 
    5  suj mod *obj.cpl* mod obj mod / dummy dummy *obj.cpl* 
    5  suj mod *mod.rel* mod obj / dummy dummy *mod.rel* 
    5  dep.coord dep.coord / 
    5  -- PNC *NK* / *NK* 
    5  NK NK NK *SB* NK / *SB* 
    5  MS MS *ROOT* MS / *ROOT* 
    5  det mod *mod* dep / *mod* 
    5  DET ATT *COORD* CONJ / dummy dummy *COORD* 
    5  NK NK *NK* CD / *NK* dummy 
    5  MS *ET* +F / *ET* 
    5  suj aux.tps *obj.cpl* obj / *obj.cpl* 
    5  AG NK *SB* / *SB* 
    5  suj *obj.cpl* a_obj obj / dummy *obj.cpl* 
    5  MO *OC* CD / dummy *OC* 
    5  det *obj.p* dep_cpd coord / *obj.p* 
    5  DET ATT *ROOT-VAN-SUBJ* / dummy dummy *ROOT-VAN-SUBJ* 
    5  NK NK *CJ* / dummy *CJ* 
    5  NK *--* MNR / dummy *--* 
    5  SS *UA* OO / dummy *UA* 
    5  mod *mod* dep_cpd dep / *mod* 
    5  CP OA PM *MO* / dummy dummy dummy *MO* 
    5  NK *NK* CD AG / dummy *NK* dummy 
    5  SB *--* OA OP / dummy *--* 
    5  mod suj mod *root* obj / dummy dummy *root* 
    5  obj *obj.p* de_obj / dummy *obj.p* 
    5  conjunct *pd* conjunct / *pd* 
    5  *CJ* MO / *CJ* dummy 
    5  PNC *CJ* / dummy *CJ* 
    5  NK NK *CJ* NK / *CJ* 
    5  SB *--* PD CJ / *--* 
    5  *pred* adjunct subj / *pred* 
    5  aux.pass *obj* mod / *obj* 
    5  DT DT *OO* / *OO* 
    5  AA *MS* SS VG / *MS* 
    5  MO *--* SB MO SVP / dummy *--* 
    5  NK *NK* PAR / *NK* 
    5  *obj.p* obj coord / *obj.p* 
    5  SB *--* OA MO / *--* dummy dummy 
    5  *AA* HD HD / *AA* 
    5  NK *OA* AG OC / dummy *OA* 
    5  NK NK *OA* NK / *OA* 
    5  *APP* CD / *APP* dummy 
    5  det *suj* mod dep / dummy *suj* 
    5  *MNR* RE / *MNR* 
    5  det *suj* ponct mod ponct / dummy *suj* 
    5  det *suj* dep_cpd mod.rel / *suj* 
    5  NK NK *OA* RC / dummy dummy *OA* 
    5  PD PM *OC* / *OC* 
    5  mod det *mod* / dummy *mod* 
    5  *coord* mod dep.coord dep.coord / *coord* 
    5  NK NK *PD* RC / dummy dummy *PD* 
    5  JU MO *--* SB OC / dummy dummy *--* 
    5  NK -- *OA* MNR / *OA* 
    5  NK *SB* PAR / *SB* 
    5  aux.tps suj *mod* / dummy dummy *mod* 
    5  SB MO MO MO *RC* / dummy dummy dummy dummy *RC* 
    5  AT *SS* / dummy *SS* 
    5  AT *ROOT* / dummy *ROOT* 
    5  mod suj aux.tps mod *root* obj / dummy *root* 
    5  JU *--* SB OC / *--* 
    5  MO *MO* CD / *MO* dummy 
    5  *ROOT* SS VG / *ROOT* 
    5  SS *ROOT* OO / dummy *ROOT* dummy 
    5  suj aff *root* a_obj / dummy dummy *root* 
    5  OP *--* SB / dummy *--* 
    5  suj mod *root* obj / dummy dummy *root* 
    5  *AA* PA / *AA* dummy 
    5  MO MO PD *OC* / dummy dummy dummy *OC* 
    5  PM *OC* / dummy *OC* 
    5  adjunct *comp* adjunct adjunct / *comp* 
    5  MO MO MO *OC* MO / dummy dummy *OC* 
    5  suj *mod.rel* mod mod / dummy *mod.rel* 
    5  *app* app / *app* 
    5  *pred* refl subj / *pred* 
    5  mod *mod* obj.cpl / *mod* 
    5  TLOCY OBL *ATT* / dummy dummy *ATT* 
    5  det *mod* mod mod / *mod* 
    5  *dep* obj / *dep* 
    5  DT CJ *PA* CJ / *PA* 
    5  det *mod* dep dep / dummy *mod* 
    5  SB *--* OA MO OP / dummy *--* 
    5  det *obj* dep dep dep / dummy *obj* 
    5  *dep* obj.p arg / *dep* 
    5  det *suj* mod ponct mod ponct / *suj* 
    5  SB *--* CJ / dummy *--* 
    5  NK *AG* RC / *AG* 
    5  MO *--* / dummy *--* 
    5  mwe / 
    5  SB *--* OA SVP / dummy *--* dummy 
    5  MO *--* SB MO MO CD / dummy *--* 
    5  NK NK *CJ* CD / *CJ* dummy 
    5  DET *ATT-VAN-SUBJ* / dummy *ATT-VAN-SUBJ* 
    5  SUBJ *ROOT* CONJ / dummy *ROOT* 
    5  MO *SB* RC / *SB* 
    5  ATT *COORD-VAN-SUBJ* / *COORD-VAN-SUBJ* 
    5  MODE *INF* / dummy *INF* 
    5  neg *conjunct* comp / dummy *conjunct* 
    5  subj *pred* refl adjunct / *pred* 
    5  *MO* MO NK / *MO* 
    5  NK *OA* MNR MNR / dummy *OA* 
    5  SS *UA* AA / dummy *UA* 
    5  *mwe* comp / *mwe* 
    5  suj *root* de_obj / dummy *root* 
    5  NK NK *AMS* / *AMS* 
    5  *TA* HD HD / *TA* 
    5  *conjunct* app / *conjunct* 
    5  NK CD *AG* / *AG* 
    5  ATT *SUBJ* COORD / *SUBJ* 
    5  *root* mod dep / *root* 
    5  *OP* UA / *OP* 
    5  SB *--* OC CD / *--* 
    5  SBP MO *OC* / *OC* 
    5  adjunct *pred* comp / dummy *pred* 
    5  ** -- -- -- / ** dummy 
    5  *obj* obj a_obj / *obj* 
    5  *COORD* APPEND COORD / *COORD* 
    5  suj aux.tps *obj.cpl* ats / *obj.cpl* 
    5  *NK* PNC / *NK* 
    5  *obj* obj.p coord / *obj* 
    5  mod *mod* coord / *mod* 
    5  FS *ROOT* SP ES / dummy *ROOT* 
    5  *obj* obj p_obj / *obj* 
    5  OA *--* SB / dummy *--* dummy 
    5  *conjunct* comp_inf / *conjunct* 
    5  det *suj* dep / *suj* 
    5  *obj.p* coord mod / *obj.p* 
    5  det *suj* dep_cpd dep_cpd dep_cpd / dummy *suj* 
    5  OA *NK* / *NK* 
    5  *conjunct* subj / *conjunct* 
    5  *mod* dep.coord dep.coord / *mod* 
    5  MO *--* SB MO OC / *--* 
    5  SB *--* MO PD / *--* 
    5  *obj.p* mod coord / *obj.p* 
    5  det *obj.p* mod coord / dummy *obj.p* 
    5  TLOCY *TLOCY* / *TLOCY* 
    5  adjunct adjunct *comp* / dummy dummy *comp* 
    5  *obj.cpl* dep_cpd dep_cpd obj.p / *obj.cpl* 
    5  *obj* obj coord / *obj* 
    5  adjunct adjunct *subj* / *subj* 
    5  *CJ* OA / *CJ* 
    5  *mod* mod suj / *mod* 
    5  MO MO MO *PD* / *PD* 
    5  *--* RS / *--* 
    5  suj mod *mod.rel* obj / dummy dummy *mod.rel* 
    5  OC *--* SB SVP / *--* dummy dummy 
    5  ATT DET *SUBJ* / dummy *SUBJ* 
    5  det mod *dep.coord* / dummy dummy *dep.coord* 
    5  det *suj* dep dep mod / dummy *suj* 
    5  suj *obj.cpl* mod obj mod / dummy *obj.cpl* 
    5  det *suj* dep_cpd mod mod / *suj* 
    5  *MNR* NK CJ / *MNR* 
    5  CJ *DT* CJ / *DT* 
    5  DT AT *CJ* / dummy dummy *CJ* 
    5  mod *mod* dep_cpd / *mod* 
    5  mod mod *mod* / *mod* 
    5  NK *SB* CJ / *SB* 
    5  NG NK *NK* / dummy *NK* 
    5  *conjunct* comp_fin / *conjunct* 
    5  *IF* OO OA / *IF* 
    5  *COORD* ATT / *COORD* 
    5  DET *ROOT-VAN-SUBJ* / *ROOT-VAN-SUBJ* 
    5  MO MO MO *NK* / *NK* 
    5  NK NK *AG* APP / *AG* 
    5  AG NK *NK* / *NK* 
    5  MO NG *PD* / *PD* 
    5  AMS *PD* / *PD* 
    5  *mod* obj coord / *mod* 
    5  SS *ROOT* XX / dummy *ROOT* 
    5  mod det *suj* / *suj* 
    5  CP SB MO OA *MO* / dummy dummy dummy dummy *MO* 
    5  SS *MS* NA VG / *MS* 
    5  SB *--* OA CJ / dummy *--* 
    5  *de_obj* arg / *de_obj* 
    5  *OO* OO / *OO* 
    5  ATT ATT *ROOT-VAN-SUBJ* / *ROOT-VAN-SUBJ* 
    5  suj *mod.rel* obj coord / dummy *mod.rel* 
    5  NK NK NK *OA* / dummy dummy dummy *OA* 
    5  OBJ DET ATT *OBJ* / dummy dummy *OBJ* 
    5  obj *mod* de_obj / dummy *mod* 
    5  mod suj *root* de_obj / dummy dummy *root* 
    5  adjunct *pred* comp / *pred* 
    5  *cond* aglt / *cond* 
    5  -- SB *--* OC / dummy *--* 
    5  aff *obj.p* a_obj / dummy *obj.p* 
    5  NK NK *PD* / *PD* 
    5  NK NK *DA* AG / *DA* 
    5  mod suj *dep.coord* obj / dummy *dep.coord* 
    5  SB MO PD *RC* / dummy dummy dummy *RC* 
    5  MO OC *OC* / dummy *OC* 
    5  dep.coord ponct ponct / 
    5  det mod mod *obj.p* / dummy dummy dummy *obj.p* 
    5  SB *--* MO SVP / dummy *--* 
    5  MO MO MO OA *OC* / dummy dummy dummy *OC* 
    5  MO *--* MO SB MO / *--* 
    5  suj *root* mod ats mod / *root* 
    5  NK *OA* CJ / dummy *OA* 
    5  OC *--* SB MO MO / *--* 
    5  DT *SP* ET / dummy *SP* 
    5  NK *DA* NK / *DA* 
    5  *PD* CJ / *PD* 
    5  *aux* aglt / *aux* 
    5  CM NK *CC* / *CC* 
    5  DA *OC* OC / dummy *OC* 
    5  OA MO MO *OC* / dummy *OC* 
    5  -- *PD* / *PD* 
    5  *SB* CD MNR / *SB* dummy 
    5  *obj* dep_cpd dep / *obj* 
    5  refl *comp_inf* / dummy *comp_inf* 
    5  *suj* obj.cpl / *suj* 
    5  SB *CJ* MO / dummy *CJ* dummy 
    5  *CJ* RC / *CJ* 
    5  mod suj *obj.cpl* ats / dummy *obj.cpl* 
    5  *suj* dep.coord / *suj* 
    5  mod suj *root* ats mod / *root* 
    5  SS *ROOT* SP / dummy *ROOT* 
    5  subj *pred* adjunct obj / dummy *pred* 
    5  MO *--* OA SB / dummy *--* dummy 
    5  MO DA *OC* / *OC* 
    5  *MODE* CONJ / *MODE* 
    5  *mod* dep_cpd obj.cpl / *mod* dummy 
    5  MODE *PRED* / *PRED* 
    5  *--* SB / *--* 
    5  det *obj* mod mod / dummy *obj* 
    5  SS *MS* AA / dummy *MS* 
    5  *OO* PT / *OO* 
    5  *MS* IF / *MS* 
    5  *CJ* OA MO MO / *CJ* 
    5  SB *--* OA MO MO MO / dummy *--* 
    5  *obj.p* mod obj mod / *obj.p* 
    5  suj aux.tps *obj.cpl* obj mod / *obj.cpl* 
    5  NK *SB* CD / *SB* dummy 


  5 focus words where most of the errors occur:

             | any  | head | dep  | both
  -----------+------+------+------+------
  de / ADP   | 3501 | 3451 | 3501 | 3451
  der / DET  | 2384 |  735 | 2384 |  735
  die / DET  | 2146 |  605 | 2146 |  605
  la / DET   | 2000 |  640 | 2000 |  640
  und / CONJ | 1812 | 1166 | 1812 | 1166
  -----------+------+------+------+------


  one-token preceeding contexts where most of the errors occur:

  CPOS     | any  | head | dep  | both  ||  word                | any  | head | dep  | both
  ---------+------+------+------+-------++----------------------+------+------+------+-----
