  Labeled   attachment score: 111699 / 179886 * 100 = 62.09 %
  Unlabeled attachment score: 111699 / 179886 * 100 = 62.09 %
  Label accuracy score:       179886 / 179886 * 100 = 100.00 %

  ================================================================================

  Evaluation of the results in RBG/SPMRL/all-mvectors25-lemma.conllu
  vs. gold standard Original/all-SPMRL.conllu:

  Legend: '.S' - the beginning of a sentence, '.E' - the end of a sentence

  Number of non-scoring tokens: 26248

  The overall accuracy and its distribution over CPOSTAGs

  -----------+-------+-------+------+-------+------+-------+-------
  Accuracy   | words | right |   %  | right |   %  | both  |   %
             |       | head  |      |  dep  |      | right |
  -----------+-------+-------+------+-------+------+-------+-------
  total      | 179886 | 111699 |  62% | 179886 | 100% | 111699 |  62%
  -----------+-------+-------+------+-------+------+-------+-------
  NOUN       | 52703 | 33165 |  63% | 52703 | 100% | 33165 |  63%
  VERB       | 24121 | 11347 |  47% | 24121 | 100% | 11347 |  47%
  ADP        | 23761 | 12776 |  54% | 23761 | 100% | 12776 |  54%
  DET        | 23624 | 21087 |  89% | 23624 | 100% | 21087 |  89%
  ADJ        | 17035 | 11932 |  70% | 17035 | 100% | 11932 |  70%
  PRON       | 11437 |  7960 |  70% | 11437 | 100% |  7960 |  70%
  ADV        | 10992 |  6561 |  60% | 10992 | 100% |  6561 |  60%
  CONJ       |  8165 |  3463 |  42% |  8165 | 100% |  3463 |  42%
  .          |  3056 |   893 |  29% |  3056 | 100% |   893 |  29%
  NUM        |  2475 |  1273 |  51% |  2475 | 100% |  1273 |  51%
  PRT        |  1763 |  1000 |  57% |  1763 | 100% |  1000 |  57%
  X          |   754 |   242 |  32% |   754 | 100% |   242 |  32%
  -----------+-------+-------+------+-------+------+-------+-------


  The overall error rate and its distribution over CPOSTAGs

  -----------+-------+-------+------+-------+------+-------+-------
  Error      | words | head  |   %  |  dep  |   %  | both  |   %
  Rate       |       | err   |      |  err  |      | wrong |
  -----------+-------+-------+------+-------+------+-------+-------
  total      | 179886 | 68187 |  38% |     0 |   0% |     0 |   0%
  -----------+-------+-------+------+-------+------+-------+-------
  NOUN       | 52703 | 19538 |  37% |     0 |   0% |     0 |   0%
  VERB       | 24121 | 12774 |  53% |     0 |   0% |     0 |   0%
  ADP        | 23761 | 10985 |  46% |     0 |   0% |     0 |   0%
  DET        | 23624 |  2537 |  11% |     0 |   0% |     0 |   0%
  ADJ        | 17035 |  5103 |  30% |     0 |   0% |     0 |   0%
  PRON       | 11437 |  3477 |  30% |     0 |   0% |     0 |   0%
  ADV        | 10992 |  4431 |  40% |     0 |   0% |     0 |   0%
  CONJ       |  8165 |  4702 |  58% |     0 |   0% |     0 |   0%
  .          |  3056 |  2163 |  71% |     0 |   0% |     0 |   0%
  NUM        |  2475 |  1202 |  49% |     0 |   0% |     0 |   0%
  PRT        |  1763 |   763 |  43% |     0 |   0% |     0 |   0%
  X          |   754 |   512 |  68% |     0 |   0% |     0 |   0%
  -----------+-------+-------+------+-------+------+-------+-------


  Precision and recall of DEPREL

  ----------------+------+---------+--------+------------+---------------
  deprel          | gold | correct | system | recall (%) | precision (%) 
    7  *obj.p* / *obj.p* mod mod 
    7  MO NK *SB* MNR / NK *SB* MNR 
    7  *a_obj* obj.p / dep_cpd *a_obj* obj.p 
    7  *dep.coord* mod.rel / *dep.coord* 
    7  AC *MNR* NK / *MNR* NK 
    7  *mod* p_obj / *mod* p_obj aux.tps 
    7  *adjunct* / obj *adjunct* 
    7  *aux.tps* / suj aff *aux.tps* mod.rel 
    7  SB *--* OA / SB *--* OA MNR 
    7  DET ATT *OBJ* / DET ATT *OBJ* ATT 
    7  NK *--* -- / NK *--* -- -- 
    7  NK *SB* MNR APP / NK *SB* 
    7  *aux.tps* / *aux.tps* obj.p 
    7  ATT *MODE* / *MODE* OBJ 
    7  *aux.tps* / suj aff *aux.tps* root 
    7  *PNC* / *PNC* PAR 
    7  SB MO OC *RC* / *RC* 
    7  *det* dep / *det* 
    7  mod *obj.p* / mod *obj.p* dep 
    7  *ET* UA / *ET* 
    7  *CONJ* COORD / *CONJ* SUBJ 
    7  det *mod* mod.rel / det *mod* 
    7  NK *MO* / NK *MO* MO 
    7  *CJ* / *CJ* SB 
    7  *MO* NK / EP *MO* NK 
    7  *mod* dep_cpd mod / *mod* 
    7  *NE* / DET *NE* SUBJ 
    7  NK *SB* PAR / NK *SB* 
    7  det *obj* / det *obj* coord 
    7  adjunct *subj* adjunct / *subj* 
    7  det *suj* dep mod / det *suj* 
    7  OC *--* SB MO / *--* SB MO 
    7  *OBL* / DET *OBL* 
    7  *mod* dep_cpd dep_cpd / mod *mod* dep_cpd 
    7  conjunct *obj* conjunct / *obj* conjunct 
    7  CJ CJ *PA* CJ / *PA* CJ 
    7  DT DT *PA* / DT *PA* 
    7  aux.pass *obj* / *obj* 
    7  -- *NK* MNR / *NK* MNR 
    7  SB OC *CJ* / *CJ* 
    7  SB OC *RC* / OA *RC* 
    7  OA *OC* / AG *OC* 
    7  *CP* / *CP* CC 
    7  OA MO *OC* / *OC* OC 
    7  NK *DA* / *DA* 
    7  NK NK *NK* / NK NK *NK* OC 
    7  / ROOT 
    7  *mod* obj.cpl / *mod* mod 
    7  *MO* / *MO* PAR 
    7  det *obj* / det *obj* a_obj 
    7  NK NK *AG* / NK NK *AG* PD 
    7  NK NK *AG* / NK MO NK *AG* 
    7  *mod* dep_cpd / *mod* dep_cpd mod 
    7  *MO* / SB *MO* 
    7  *MO* / *MO* NG 
    7  *adjunct* adjunct / adjunct *adjunct* 
    7  OA *OC* / MO OA *OC* 
    7  adjunct adjunct *obj* / adjunct *obj* 
    7  *mod* obj.p / dep_cpd *mod* 
    7  *NK* AG / *NK* OC 
    7  MO MO *OC* / NK *OC* 
    7  DT *DT* / *DT* 
    7  ATT ATT *ATT* / ATT *ATT* OBL 
    7  *NG* / MO *NG* 
    7  *OBL* / *OBL* CONJ 
    7  *coord* dep.coord / *coord* dep.coord root 
    7  DET ATT ATT *ATT* / DET ATT ATT *ATT* OBL 
    7  det *obj.p* mod coord / det *obj.p* 
    7  *dep.coord* dep_cpd dep_cpd / *dep.coord* dep_cpd 
    7  MO *OC* / *OC* CD 
    7  NE *NE* / *NE* COORD 
    7  *--* SB OC / MO *--* SB 
    7  *mod* p_obj / mod *mod* p_obj 
    7  MO OA *OC* / OA *OC* OC 
    7  *NE* / *NE* OBJ 
    7  NK NK *NK* NK / NK NK *NK* PNC 
    7  *CD* / *CD* MO 
    7  *CD* CJ / SB *CD* CJ 
    7  *DA* / SB *DA* 
    7  OA *OC* / OA *OC* MO 
    7  *comp* / *comp* obj 
    7  *dep* dep_cpd dep_cpd obj.p / *dep* 
    7  *APP* AG / *APP* 
    7  NK *AG* / NK *AG* OA 
    7  *mod* / *mod* root 
    7  MO *OC* / AG *OC* 
    7  *dep_cpd* / *dep_cpd* obj.p coord 
    7  *de_obj* obj.p arg / *de_obj* obj.p 
    7  *OA* PA / *OA* CJ 
    7  ATT *SUBJ* COORD / *SUBJ* 
    7  det *suj* mod dep mod / det *suj* 
    7  NK NK *NK* / NK NK *NK* OA 
    7  NMC *NK* / *NK* NK 
    7  *MO* NK / *MO* NMC 
    7  *aux.tps* / suj *aux.tps* mod root 
    7  MO NK *OA* MNR / NK *OA* 
    7  *mod* obj.p / suj *mod* obj.p 
    7  suj *mod.rel* obj / mod suj *mod.rel* obj 
    7  *dep_cpd* / dep.coord *dep_cpd* obj.p 
    7  SB OC *RC* / MO *RC* 
    7  *OO* UA / *OO* 
    7  *comp* / *comp* comp 
    7  SB OC *RC* CD / *RC* CD 
    7  *OBL* CONJ / *OBL* 
    7  det *suj* mod mod.rel / det *suj* 
    7  ATT *ATT* CONJ / *ATT* CONJ 
    7  *OA* / NK *OA* 
    7  *mod* / *mod* mod.rel 
    7  MO *MO* NK CD / MO *MO* NK 
    7  *MO* / *MO* OP 
    7  MO *OC* / MO *OC* MO 
    7  ATT *MODE* / *MODE* NE 
    7  *CJ* / *CJ* PAR 
    7  *PD* OC / *PD* 
    7  ATT *MODE* / *MODE* ROOT 
    7  mod *mod* dep / mod *mod* 
    7  *mod* / *mod* suj 
    7  OA *OC* MO / OA *OC* 
    7  NK NK *NK* / NK NK *NK* SVP 
    7  *aux.tps* / aff *aux.tps* root 
    7  *mod* dep_cpd / suj *mod* 
    7  *MO* PAR / *MO* 
    7  MO *PD* MO / MO *PD* 
    7  *coord* dep.coord / ponct *coord* dep.coord 
    7  ATT *TLOCY* / *TLOCY* OBL 
    7  ** ROOT-VAN-PRED / ** COORD 
    7  *OBJ* / *OBJ* NE 
    7  *aux.tps* / mod *aux.tps* obj.cpl 
    7  PNC *AG* / *AG* 
    7  *mod* / obj *mod* mod 
    7  NK *MO* / *MO* 
    6  *MNR* NK / PAR *MNR* NK 
    6  *comp* comp / *comp* conjunct 
    6  *RA* RA / *RA* 
    6  OC *--* SB / *--* SB AG 
    6  NK *NK* / NK *NK* PNC 
    6  mod det *obj* / *obj* 
    6  ATT *DAT* / *DAT* 
    6  NK NK *AG* / NK NK *AG* MNR 
    6  *aux.tps* / mod *aux.tps* mod 
    6  *mod* obj.p / *mod* aff 
    6  *MNR* NK / SB *MNR* 
    6  PNC *NK* / *NK* RC 
    6  NK NK *--* RC / NK NK *--* 
    6  PNC *NK* / *NK* -- -- 
    6  *CJ* / *CJ* DT 
    6  NK *MO* / *MO* MO 
    6  *CJ* / *CJ* OA 
    6  *CP* / *CP* MNR 
    6  *MO* / MO *MO* MO 
    6  *mod* obj.p / *mod* obj.p p_obj 
    6  *PG* NK / *PG* AG 
    6  det *obj.p* mod / dep_cpd *obj.p* 
    6  ATT *ATT* / *ATT* ATT 
    6  *mod* dep_cpd dep_cpd dep_cpd obj.p / *mod* 
    6  NK *NK* PG MNR / NK *NK* PG 
    6  SB *--* OC / *--* MO OC 
    6  MO MO *NG* / *NG* 
    6  SB *--* OP / SB *--* OP AG 
    6  *MO* NK / NK *MO* 
    6  *PD* CC / *PD* 
    6  NK NK *NK* MNR / NK *NK* 
    6  det *obj* dep_cpd dep / det *obj* 
    6  SB *--* OC / SB *--* OA MNR OC 
    6  *MO* NK / *MO* NK CJ 
    6  ATT *OBJ* CONJ / *OBJ* 
    6  *CD* CJ / *CD* NMC 
    6  *mod* obj.p / *mod* mod obj.p 
    6  CP SB OC *RE* / SB *RE* 
    6  NK *SB* AG RC / NK *SB* 
    6  NK *APP* NK / NK *APP* 
    6  NK *SB* MNR MNR / NK *SB* MNR 
    6  *OC* / SB *OC* OC 
    6  NK NK *SB* / NK NK *SB* PD 
    6  MO NG *OC* / NG *OC* 
    6  *PG* NK / *PG* 
    6  *aux.pass* / suj *aux.pass* root mod 
    6  NK NK *NK* / NK NK *NK* CD 
    6  *TLOCY* / MODE *TLOCY* 
    6  *mod* dep_cpd / ponct *mod* dep_cpd 
    6  *CD* CJ / *CD* -- 
    6  OA *OC* / OA *OC* OC 
    6  DET *SUBJ* / DET *SUBJ* OBJ 
    6  *det* dep_cpd dep_cpd / *det* dep_cpd 
    6  *AA* PA / *AA* DT 
    6  *mod* obj.p / root *mod* obj.p 
    6  *obj* obj.p / *obj* obj 
    6  MO MO *OC* / MO *OC* OC 
    6  *dep* obj.p / ponct *dep* obj.p 
    6  NE *ATT* / *ATT* COORD 
    6  *OBL* / DET *OBL* ATT 
    6  *PM* / NG *PM* 
    6  mod *ato* / *ato* 
    6  ATT *ATT* / *ATT* SUBJ 
    6  *mod* / mod *mod* aux.tps 
    6  ** pred / ** comp_fin 
    6  *mod* obj.p / obj.p *mod* obj.p 
    6  *dep.coord* dep_cpd dep_cpd obj.p / *dep.coord* dep_cpd 
    6  NK *NK* / NK *NK* PAR 
    6  *MO* NK MO / *MO* 
    6  ATT ATT *COORD* / ATT *COORD* 
    6  MO NK *OA* AG / NK *OA* 
    6  *subj* ne / *subj* 
    6  det *obj* coord / det *obj* 
    6  conjunct *conjunct* conjunct / *conjunct* conjunct 
    6  subj *pred* comp_fin / subj *pred* complm 
    6  MO NK *DA* / NK *DA* 
    6  SB *--* OC / SB *--* MO MNR OC 
    6  *NK* / *NK* AMS 
    6  *root* mod mod / *root* mod 
    6  *obj.p* / *obj.p* aux.pass 
    6  NK *DA* MNR / NK *DA* 
    6  suj aux.tps *root* mod obj / *root* 
    6  *NK* / *NK* OP 
    6  *dep.coord* dep / *dep.coord* 
    6  ** ROOT-VAN-PRED / ** ROOT-VAN-COORD 
    6  SB *--* MO / SB *--* MO AG 
    6  MO *MO* RE / *MO* 
    6  DET *COORD* COORD / DET *COORD* 
    6  OP *OC* / *OC* OC 
    6  ATT *SUBJ* / *SUBJ* OBL 
    6  *MODE* / *MODE* CONJ 
    6  OC *OC* / *OC* -- 
    6  *coord* dep.coord / *coord* dep 
    6  mod mod suj aux.tps *root* obj / *root* obj 
    6  SB *--* OC / SB *--* DA OC 
    6  det *obj* mod coord / det *obj* 
    6  NK NK *AG* / NK NK *AG* SVP 
    6  *mod* / *mod* dep.coord 
    6  NK NK *NK* / NK *NK* MO 
    6  *adjunct* ne / *adjunct* 
    6  *dep_cpd* / mod *dep_cpd* obj 
    6  *det* / dep_cpd *det* obj 
    6  det mod *obj.p* dep mod / det mod *obj.p* dep 
    6  DET *ATT* COORD / DET *ATT* 
    6  *MNR* NK / OA *MNR* 
    6  det *obj.p* dep_cpd dep_cpd / det *obj.p* 
    6  *obj.p* coord / *obj.p* dep.coord 
    6  *mod* / mod *mod* ponct 
    6  *OA* APP / *OA* 
    6  ATT *OBL* COORD / *OBL* 
    6  *NUM* / *NUM* ATT 
    6  ** ROOT / ** OO 
    6  *obj.p* mod dep dep / *obj.p* 
    6  NK NK *OA* MNR / NK *OA* 
    6  mod *mod* / mod mod *mod* 
    6  MO MO OA *OC* / OA *OC* 
    6  NE *OBL* / *OBL* 
    6  *coord* dep.coord / *coord* suj 
    6  ATT *OBL* / DET ATT *OBL* 
    6  *det* / mod *det* obj.p 
    6  NK *NK* CD AG / NK *NK* CD 
    6  DET ATT *OBL* / DET ATT *OBL* OBL 
    6  adjunct *obj* / *obj* 
    6  NK NK *AG* / NK NK *AG* OC 
    6  NK NK *APP* AG / NK NK *APP* 
    6  NK *NK* / NK CJ *NK* 
    6  CM NMC *CC* / *CC* 
    6  NK NK *NK* / NK NK *NK* -- 
    6  DA *PD* / *PD* 
    6  CJ *CD* / *CD* CJ 
    6  PNC *SB* APP / *SB* APP 
    6  det *mod* dep / dep_cpd *mod* dep 
    6  det mod *obj.p* mod / det mod *obj.p* 
    6  OP *NK* / *NK* 
    6  *CONJ* COORD / *CONJ* CONJ 
    6  -- *--* CJ -- / *--* CJ 
    6  *CD* CJ / *CD* CJ CJ 
    6  det *mod* / det *mod* dep 
    6  *OA* MNR / SB *OA* 
    6  *dep* obj.p / mod *dep* dep_cpd 
    6  NK *CJ* MNR / NK *CJ* 
    6  *SBP* NK / MO *SBP* NK 
    6  det *obj* / det *obj* obj 
    6  *NE* / DET *NE* NE CONJ 
    6  *OP* NK / *OP* NK NK 
    6  NK NK *NK* / NK NK *NK* PD 
    6  *ats* obj.p / *ats* 
    6  NK *AG* RC / NK *AG* OC 
    6  *mod* obj.p / *mod* obj.p coord 
    6  NK *NK* NK / *NK* NK 
    6  *ES* UA / *ES* SS 
    6  MO MO *CJ* NK / MO *CJ* NK 
    6  NK *AG* / NK *AG* OP 
    6  *det* dep_cpd / *det* obj 
    6  ** ROOT-VAN-PRED / ** ROOT-VAN-CONJ 
    6  *de_obj* obj.p / *de_obj* aff 
    6  *coord* dep.coord / *coord* mod.rel 
    6  *mod* / dep *mod* mod 
    6  *PD* MNR / *PD* 
    6  *CD* CJ / *CD* CJ SB 
    6  *PD* CC / *PD* CM 
    6  DET NE *ATT* CONJ / *ATT* 
    6  *MNR* NK / SB *MNR* NK NK 
    6  *aux.tps* / mod aff *aux.tps* root 
    6  *NK* MNR / *NK* OC 
    6  *pred* comp_inf / *pred* 
    6  ATT *OBJ* / ATT *OBJ* ATT 
    6  det *obj.p* / det *obj.p* dep.coord 
    6  NK *OA* RC / NK *OA* OC 
    6  NK *NK* / NK NK *NK* 
    6  *adjunct* comp / adjunct *adjunct* comp 
    6  ** pred / ** comp 
    6  det *suj* / det *suj* mod 
    6  *ATT* / *ATT* CONJ 
    6  *OP* NK / NG *OP* NK 
    6  ATT ATT *ATT* / ATT *ATT* 
    6  NK *OA* / DA NK *OA* 
    6  *PM* / MO *PM* 
    6  det / dep_cpd coord 
    6  NK *AMS* / NK NK *AMS* 
    6  *SP* / *SP* ES 
    6  *subj* / *subj* adjunct 
    6  ATT *OBL* / *OBL* NE 
    6  SB *--* OC / AG *--* MO OC 
    6  *NK* / NK *NK* -- 
    6  SB OC *OC* / *OC* 
    6  MO *OC* / MO *OC* CJ 
    6  *p_obj* / *p_obj* det 
    6  AT *SS* ET / AT *SS* 
    6  *obj.p* / dep *obj.p* 
    6  suj *root* obj / mod *root* obj 
    6  DET *OBL* / DET *OBL* CONJ 
    6  NK NK NK *OA* AG / NK NK NK *OA* 
    6  OA *OC* / NG *OC* 
    6  NK *APP* MNR / NK *APP* 
    6  MO MO *OC* / MO *OC* MO 
    6  ATT *ATT* / *ATT* COORD 
    6  *OBL* / *OBL* COORD 
    6  *obj.p* p_obj / *obj.p* p_obj mod 
    6  *mod* mod / mod *mod* mod mod 
    6  DET ATT *OBL* / DET ATT *OBL* SUBJ 
    6  *SB* / *SB* DA 
    6  *root* mod / *root* 
    6  NK NK *CJ* / NK *CJ* 
    6  SS *MS* VG / *MS* 
    6  DA *NK* / *NK* 
    6  *obj.p* dep_cpd dep_cpd dep_cpd / *obj.p* 
    6  DET ATT *OBL* / ATT *OBL* ATT 
    6  CJ *ROOT* CJ / *ROOT* CJ 
    6  CP SB PD *MO* / *MO* 
    6  *comp* comp / adjunct *comp* comp 
    6  *TA* / *TA* IG CJ TA 
    6  DT *SS* ET / *SS* 
    6  CM NK *CC* AG / NK *CC* 
    6  DET ATT *OBL* CONJ / DET ATT *OBL* 
    6  *ne* ne / *ne* 
    6  SB *--* PD / SB *--* NK PD 
    6  NK NK *SB* / NK NK *SB* OC 
    6  det mod *mod* / det mod *mod* mod 
    6  NK CD *AG* / *AG* 
    6  *complm* / *complm* subj comp_fin 
    6  *MO* CD / *MO* 
    6  *mod* / mod *mod* dep 
    6  NMC NMC NMC NMC NMC *NK* / *NK* 
    6  NG NK *NK* / NK *NK* 
    6  ** root / ** obj 
    6  SB OC *RC* / *RC* MO 
    6  *NE* / *NE* ATT CONJ 
    6  *aux.tps* / suj dep_cpd *aux.tps* root 
    6  *UA* ET / *UA* 
    6  NK *SB* CD / NK *SB* 
    6  *det* / mod *det* suj 
    6  *adjunct* comp / *adjunct* adjunct 
    6  DET *DAT* / DET *DAT* ATT 
    6  *dep_cpd* / obj.p *dep_cpd* dep_cpd 
    6  *dep.coord* obj.p / *dep.coord* dep_cpd 
    6  *CONJ* ATT / *CONJ* OBL 
    6  suj *root* ats mod / suj *root* ats 
    6  NK NK *AG* PG / NK NK *AG* 
    6  *PG* NK / OA *PG* NK 
    6  *mod* / mod *mod* coord 
    6  ** ROOT / ** OBL 
    6  det *mod* dep mod.rel / det *mod* dep 
    6  *OC* MO / *OC* -- 
    5  *aux.pass* / suj mod *aux.pass* root 
    5  det *obj* mod dep dep / det *obj* 
    5  det *dep.coord* / det *dep.coord* ponct 
    5  *ATT* CONJ / *ATT* 
    5  NK *MO* MNR / NK *MO* 
    5  SB *--* PD / *--* PD 
    5  AG NK *SB* / NK *SB* 
    5  *PRED* / MODE *PRED* 
    5  mod *ats* dep / *ats* dep 
    5  det *suj* mod ponct mod ponct / det *suj* 
    5  *OBJ* / *OBJ* CONJ 
    5  *COORD* / *COORD* OBJ 
    5  NK *SB* / OA NK *SB* 
    5  det *mod* / dep_cpd *mod* ponct 
    5  suj *root* mod obj / suj *root* mod 
    5  *PD* / *PD* -- 
    5  *obj.p* mod / *obj.p* mod obj.p 
    5  *OBJ* COORD / *OBJ* 
    5  *MO* NK / *MO* NK APP 
    5  *CD* CJ / *CD* CJ MNR 
    5  *CJ* ET / *CJ* 
    5  MO *OC* / NK *OC* OC 
    5  NK *NK* / NK *NK* OP 
    5  OA MO MO *OC* / MO *OC* 
    5  *NK* / *NK* AC 
    5  *CD* CJ / *CD* PD 
    5  ** ROOT-VAN-PRED / ** CONJ 
    5  OC *--* SB MO MO / *--* SB MO MO 
    5  det *suj* mod coord / det *suj* 
    5  NK NK *--* MNR / NK NK *--* 
    5  OA *OC* / OA *OC* MNR 
    5  NK NK NK *NK* / NK NK NK *NK* MO 
    5  ATT *OBL* / *OBL* TLOCY 
    5  *CONJ* ATT / *CONJ* OBL ATT 
    5  NK NK *AG* / NK NK *AG* CJ 
    5  *MO* CJ / *MO* 
    5  NG MO *MO* / MO *MO* 
    5  mod *obj.p* / ponct mod *obj.p* ponct 
    5  *mod* mod / mod *mod* 
    5  *OO* PT / *OO* 
    5  OBL *MODE* / *MODE* OBL 
    5  suj aux.pass *mod* mod / *mod* mod 
    5  det *ats* mod mod.rel / det *ats* 
    5  det *suj* coord dep / det *suj* coord 
    5  NK *AMS* / *AMS* 
    5  *root* mod dep / *root* mod 
    5  mwe / 
    5  *SVP* / NG *SVP* 
    5  *CJ* / *CJ* PG 
    5  MO NK *SB* / NK *SB* MO 
    5  *RA* PA / *RA* 
    5  *mod* obj.p / *mod* aux.tps 
    5  *coord* dep.coord / *coord* dep.coord dep 
    5  det mod *obj.p* mod.rel / det mod *obj.p* 
    5  ** ROOT-VAN-SUBJ / ** ATT 
    5  ** root / ** det 
    5  *NK* NK PAR / *NK* PNC 
    5  *NK* / *NK* -- PAR 
    5  aux.tps *mod* suj / *mod* mod 
    5  *obj.p* obj / mod *obj.p* obj mod 
    5  mod suj *root* mod obj / suj *root* mod obj 
    5  MO MO MO *OC* / *OC* 
    5  suj *root* obj / *root* obj 
    5  SB *--* MO OC / SB *--* OA OC 
    5  *a_obj* obj.p / *a_obj* aux.caus 
    5  NK *PAR* / *PAR* PAR 
    5  *mod* dep_cpd / dep_cpd *mod* dep_cpd 
    5  *OA* PG / *OA* 
    5  *PNC* / NK -- *PNC* 
    5  *mod* mod obj.p / *mod* 
    5  *mod* / ponct *mod* mod 
    5  NK *SB* / NK *SB* MO OC 
    5  *p_obj* obj.p / dep_cpd *p_obj* obj.p 
    5  NE *COORD* / *COORD* ATT 
    5  MO *CJ* NK / MO *CJ* 
    5  SB *--* MO OC / SB *--* MO CP 
    5  NK *--* MO / NK *--* 
    5  *CD* CJ / *CD* CJ OA 
    5  NK *DA* RC / NK *DA* 
    5  adjunct *comp* / adjunct *comp* subj 
    5  *mod* coord / mod *mod* coord 
    5  SB *--* MO / *--* MO 
    5  CP SB OC *MO* / OA *MO* 
    5  *aux.tps* / suj *aux.tps* dep.coord 
    5  CJ *ET* CJ / *ET* CJ 
    5  *MS* SS / *MS* SS HD 
    5  NK *SB* AG / MO NK *SB* 
    5  SB OC *SB* / *SB* -- 
    5  PNC *SB* APP / *SB* 
    5  *NG* / *NG* MO 
    5  CJ *CD* / *CD* OC 
    5  NK *SB* / NK *SB* -- 
    5  *obj.p* obj / *obj.p* obj dep mod 
    5  *aux.pass* / *aux.pass* dep.coord 
    5  mod *mod* / mod *mod* dep 
    5  *ne* / comp *ne* 
    5  *CONJ* / *CONJ* COORD-VAN-PRED 
    5  *CP* / -- *CP* MO 
    5  MO *PD* / MO MO *PD* 
    5  det *obj.p* coord / det *obj.p* dep.coord 
    5  *OO* / *OO* OP 
    5  *SB* / *SB* AG 
    5  NK NK *DA* MNR / NK NK *DA* 
    5  det *suj* mod / mod det *suj* 
    5  SB *OC* OC / SB *OC* OC CP 
    5  DT *DT* / DT *DT* SS 
    5  *obj.p* obj.cpl / *obj.p* 
    5  *mod* dep_cpd dep_cpd obj.p coord / *mod* dep_cpd 
    5  det *obj.p* mod dep dep / det *obj.p* 
    5  *conjunct* comp / *conjunct* 
    5  dep.coord dep.coord / 
    5  *CD* / *CD* OC 
    5  *--* NK CJ / *--* NK 
    5  DET *ATT* / DET *ATT* OBL CONJ 
    5  *mod* a_obj / *mod* a_obj mod 
    5  *CJ* / NK NK *CJ* CD 
    5  *SS* ET ET / *SS* 
    5  NE *ATT* COORD / *ATT* 
    5  MO MO *OC* / AG *OC* 
    5  *DT* / *DT* CJ 
    5  OBL *ATT* / *ATT* ATT 
    5  *conjunct* comp / *conjunct* comp adjunct 
    5  *NK* / APP *NK* 
    5  *DET* / *DET* MODE 
    5  *obj* obj / mod *obj* obj mod 
    5  det mod / dep_cpd 
    5  / ATT-VAN-SUBJ 
    5  *dep* obj.p / *dep* dep_cpd coord 
    5  det *mod* mod mod / det *mod* 
    5  *VA* / *VA* CJ 
    5  *dep_cpd* / root *dep_cpd* 
    5  NK *SB* AG / *SB* 
    5  -- *PD* / *PD* 
    5  *mod* mod / suj *mod* mod root 
    5  *COORD* / CONJ *COORD* 
    5  SS *MS* VG / SS *MS* 
    5  *pred* aglt obj / *pred* 
    5  DET NE *ATT* / *ATT* ATT 
    5  *NK* APP / *NK* 
    5  det mod *suj* mod mod / det mod *suj* 
    5  OC *OC* / MO *OC* 
    5  DET NE *SUBJ* / *SUBJ* 
    5  SB *--* OC / NK *--* MO OC 
    5  *dep_cpd* / dep_cpd *dep_cpd* root 
    5  mod suj aux.tps *root* obj coord / *root* obj 
    5  *MO* / *MO* CM 
    5  NK *NK* / NK *NK* RC 
    5  dep.coord ponct ponct / 
    5  det *suj* dep / mod det *suj* dep 
    5  *mod* dep_cpd / *mod* dep_cpd obj 
    5  AMS *NK* / *NK* 
    5  *aux.tps* / *aux.tps* aux.pass 
    5  *CD* CJ / *CD* SB 
    5  ** -- -- / ** PNC 
    5  OA *OC* / NK OA *OC* 
    5  MO *OC* / MO *OC* RE 
    5  SB *--* PD / SB *--* PD AG 
    5  SB OC *RC* / AG *RC* 
    5  NK *NK* AG RC / NK *NK* 
    5  *obj.p* obj mod / *obj.p* obj dep 
    5  ATT ATT *OBL* / ATT *OBL* ATT 
    5  mod *mod* a_obj / mod *mod* 
    5  *adjunct* comp_fin / *adjunct* 
    5  det *obj.p* mod dep mod / det *obj.p* 
    5  *mod* obj.cpl / *mod* aux.pass 
    5  *MNR* NK / AG *MNR* 
    5  NK *NK* AG APP / NK *NK* 
    5  *dep_cpd* / dep_cpd *dep_cpd* suj 
    5  ** pred / ** subj 
    5  suj aux.tps *root* obj mod / *root* obj 
    5  ATT *ROOT* SUBJ / *ROOT* SUBJ 
    5  PG *SB* / *SB* 
    5  *AC* / *AC* CP 
    5  mod mod *mod* / *mod* ponct 
    5  *VG* VG / *VG* 
    5  MO OA *CJ* / OA *CJ* 
    5  det *mod* dep dep / det *mod* dep 
    5  suj *obj.cpl* obj / mod suj *obj.cpl* obj 
    5  det *obj.p* coord / det *obj.p* 
    5  det *suj* dep dep mod / det *suj* dep 
    5  SB *--* PD / SB *--* MO MO PD 
    5  ATT *TLOCY* / *TLOCY* ROOT 
    5  *CM* / *CM* CC AG 
    5  *AG* / AG *AG* 
    5  SB *--* OC / SB *--* MO OA OC 
    5  AA *SP* / AA *SP* KA 
    5  OBJ DET *OBJ* / DET *OBJ* 
    5  NK *OA* AG / MO NK *OA* 
    5  *dep* / *dep* obj.p 
    5  *MS* IF / *MS* 
    5  ATT *TO* / *TO* 
    5  *MO* NK / *MO* NK -- 
    5  NK NK *SB* AG / NK *SB* 
    5  *SVP* / OA *SVP* 
    5  *mod* obj.p / obj *mod* 
    5  NK *NK* CD / *NK* CD 
    5  SB *--* OC / SB *--* MO MNR 
    5  *mod* / suj *mod* root 
    5  *CP* / *CP* OA MO 
    5  *aux.tps* / obj suj *aux.tps* mod.rel 
    5  *obj* / *obj* mod 
